"Time","dt_sound_level_dB"
2022-03-04 19:08:00,59
2022-03-04 19:09:00,60
2022-03-04 19:10:00,58
2022-03-04 19:11:00,59
2022-03-04 19:12:00,59
2022-03-04 19:13:00,57
2022-03-04 19:14:00,57
2022-03-04 19:15:00,59
2022-03-04 19:16:00,55
2022-03-04 19:17:00,60
2022-03-04 19:28:00,58
2022-03-04 19:29:00,57
2022-03-04 19:30:00,58
2022-03-04 19:31:00,58
2022-03-04 19:32:00,57
2022-03-04 19:33:00,59
2022-03-04 19:34:00,60
2022-03-04 19:35:00,61
2022-03-04 19:36:00,59
2022-03-04 19:37:00,58
2022-03-04 19:38:00,57
2022-03-04 19:39:00,60
2022-03-04 19:40:00,59
2022-03-04 19:41:00,57
2022-03-04 19:42:00,59
2022-03-04 19:43:00,59
2022-03-04 19:44:00,56
2022-03-04 19:45:00,58
2022-03-04 19:46:00,60
2022-03-04 19:47:00,57
2022-03-04 19:48:00,58
2022-03-04 19:49:00,60
2022-03-04 19:50:00,56
2022-03-04 19:51:00,59
2022-03-04 19:52:00,58
2022-03-04 19:53:00,55
2022-03-04 19:54:00,58
2022-03-04 19:55:00,59
2022-03-04 19:56:00,58
2022-03-04 20:28:00,58
2022-03-04 20:29:00,58
2022-03-04 20:30:00,58
2022-03-04 20:31:00,58
2022-03-04 20:32:00,54
2022-03-04 20:33:00,56
2022-03-04 20:34:00,57
2022-03-04 20:35:00,58
2022-03-04 20:36:00,57
2022-03-04 20:37:00,58
2022-03-04 21:57:00,55
2022-03-04 21:58:00,55
2022-03-04 21:59:00,55
2022-03-04 22:00:00,55
2022-03-04 22:01:00,58
2022-03-04 22:03:00,57
2022-03-04 22:04:00,54
2022-03-04 22:05:00,56
2022-03-04 22:06:00,55
2022-03-04 22:07:00,54
2022-03-04 22:47:00,56
2022-03-04 22:48:00,56
2022-03-04 22:49:00,56
2022-03-04 22:50:00,58
2022-03-04 22:51:00,56
2022-03-04 22:52:00,52
2022-03-04 22:53:00,57
2022-03-04 22:54:00,53
2022-03-04 22:55:00,57
2022-03-04 22:56:00,55
2022-03-04 22:57:00,56
2022-03-04 22:58:00,54
2022-03-04 22:59:00,53
2022-03-04 23:00:00,55
2022-03-04 23:01:00,55
2022-03-04 23:02:00,54
2022-03-04 23:04:00,57
2022-03-04 23:05:00,55
2022-03-04 23:06:00,54
2022-03-04 23:07:00,55
2022-03-04 23:08:00,53
2022-03-04 23:09:00,55
2022-03-04 23:10:00,53
2022-03-04 23:11:00,57
2022-03-04 23:12:00,55
2022-03-04 23:13:00,55
2022-03-04 23:14:00,52
2022-03-04 23:15:00,52
2022-03-04 23:16:00,56
2022-03-04 23:17:00,54
2022-03-04 23:18:00,56
2022-03-04 23:19:00,54
2022-03-04 23:20:00,53
2022-03-04 23:21:00,52
2022-03-04 23:22:00,56
2022-03-04 23:23:00,56
2022-03-04 23:24:00,54
2022-03-04 23:25:00,55
2022-03-04 23:26:00,55
2022-03-04 23:27:00,53
2022-03-04 23:38:00,51
2022-03-04 23:39:00,53
2022-03-04 23:40:00,54
2022-03-04 23:41:00,56
2022-03-04 23:42:00,55
2022-03-04 23:43:00,53
2022-03-04 23:44:00,59
2022-03-04 23:45:00,50
2022-03-04 23:46:00,52
2022-03-04 23:47:00,50
2022-03-04 23:48:00,55
2022-03-04 23:49:00,52
2022-03-04 23:50:00,53
2022-03-04 23:51:00,51
2022-03-04 23:52:00,53
2022-03-04 23:53:00,52
2022-03-04 23:54:00,50
2022-03-04 23:55:00,53
2022-03-04 23:56:00,53
2022-03-05 00:18:00,54
2022-03-05 00:19:00,49
2022-03-05 00:20:00,50
2022-03-05 00:21:00,53
2022-03-05 00:22:00,53
2022-03-05 00:23:00,54
2022-03-05 00:24:00,52
2022-03-05 00:25:00,53
2022-03-05 00:26:00,50
2022-03-05 00:27:00,50
2022-03-05 00:47:00,51
2022-03-05 00:48:00,58
2022-03-05 00:49:00,55
2022-03-05 00:50:00,52
2022-03-05 00:51:00,50
2022-03-05 00:52:00,51
2022-03-05 00:53:00,49
2022-03-05 00:54:00,52
2022-03-05 00:55:00,54
2022-03-05 00:56:00,53
2022-03-05 01:18:00,53
2022-03-05 01:19:00,49
2022-03-05 01:20:00,52
2022-03-05 01:21:00,49
2022-03-05 01:22:00,50
2022-03-05 01:23:00,51
2022-03-05 01:24:00,51
2022-03-05 01:25:00,50
2022-03-05 01:26:00,52
2022-03-05 01:27:00,49
2022-03-05 01:28:00,50
2022-03-05 01:29:00,49
2022-03-05 01:30:00,54
2022-03-05 01:31:00,53
2022-03-05 01:32:00,52
2022-03-05 01:33:00,48
2022-03-05 01:34:00,50
2022-03-05 01:35:00,49
2022-03-05 01:36:00,50
2022-03-05 01:37:00,52
2022-03-05 01:38:00,51
2022-03-05 01:39:00,52
2022-03-05 01:40:00,50
2022-03-05 01:41:00,52
2022-03-05 01:42:00,52
2022-03-05 01:43:00,52
2022-03-05 01:44:00,53
2022-03-05 01:45:00,50
2022-03-05 01:46:00,51
2022-03-05 02:47:00,49
2022-03-05 02:48:00,49
2022-03-05 02:49:00,50
2022-03-05 02:50:00,50
2022-03-05 02:51:00,50
2022-03-05 02:52:00,51
2022-03-05 02:53:00,49
2022-03-05 02:54:00,51
2022-03-05 02:55:00,49
2022-03-05 02:56:00,50
2022-03-05 02:57:00,51
2022-03-05 02:58:00,49
2022-03-05 02:59:00,48
2022-03-05 03:00:00,52
2022-03-05 03:02:00,49
2022-03-05 03:03:00,49
2022-03-05 03:04:00,50
2022-03-05 03:05:00,53
2022-03-05 03:06:00,49
2022-03-05 03:07:00,48
2022-03-05 03:38:00,50
2022-03-05 03:39:00,49
2022-03-05 03:40:00,48
2022-03-05 03:41:00,50
2022-03-05 03:42:00,49
2022-03-05 03:43:00,53
2022-03-05 03:44:00,49
2022-03-05 03:45:00,49
2022-03-05 03:46:00,49
2022-03-05 03:47:00,48
